conf_mouse.y,vase_color,end_thanks.started,relevent,surprise_irrelavent_mouse.leftButton,mouse_random.time,mouse_random.midButton,confidence_question.stopped,__participant,response_box_trial.stopped,responce_box_train.started,trial_mouse.time,trial_mouse.leftButton,mouse_random.clicked_name,relevant_object,train.started,surprise_loop.ran,surprise_relavent_mouse.clicked_name,response_box_trial.started,surprise_irrelavent_mouse.rightButton,flower_color,trial_mouse.corr,mouse_random.corr,done_read_finish_train.keys,surprise_irrelavent_mouse.y,surprise_irrelavent_mouse.x,language,conf_mouse.midButton,conf_mouse_irrellevant.y,surprise.stopped,response_box_relavent_surprise.stopped,conf_mouse.clicked_name,instructions.started,__session,responce_box_train.stopped,trials.thisIndex,done_read_finish_train.duration,conf_mouse_irrellevant.leftButton,trial_mouse.y,instructions.stopped,surprise_loop.thisIndex,surprise_relavent_mouse.corr,frameRate,conf_mouse_irrellevant.clicked_name,trials.thisTrialN,mouse_random.y,surprise_irrelavent_mouse.clicked_name,surprise_relavent_mouse.rightButton,training.thisN,trial_mouse.rightButton,confidence_question.started,conf_mouse_irrellevant.x,training.thisTrialN,training.ran,surprise_relavent_mouse.time,trial_mouse.midButton,mouse_random.rightButton,trials.ran,conf_mouse_irrellevant.midButton,__datetime,train_mouse.midButton,done_read_finish_train.rt,random_task.started,conf_mouse.leftButton,surprise_loop.thisN,finish_train.stopped,participant,mouse_random.x,train_mouse.time,conf_mouse.x,random_task.stopped,surprise_loop.thisRepN,surprise.started,trials.thisN,pot_duration,confidence_in_irrelavent.stopped,trials.thisRepN,prolific_id,training.thisIndex,wrong_answer_train.started,trial_mouse.x,surprise_loop.thisTrialN,training.thisRepN,psychopyVersion,train_mouse.corr,OS,train_mouse.leftButton,expName,surprise_irrelavent_mouse.midButton,pot_image_file,finish_train.started,conf_mouse_irrellevant.time,surprise_relavent_mouse.x,conf_mouse.rightButton,trial.started,conf_mouse.time,ori,surprise_irrelavent_mouse.time,trial.stopped,response_box_relavent_surprise.started,surprise_relavent_mouse.y,response_box_surprise.stopped,train_mouse.rightButton,surprise_relavent_mouse.midButton,irrelevent_surprise,confidence_in_irrelavent.started,date,train_mouse.clicked_name,response_box_surprise.started,surprise_relavent,trial_mouse.clicked_name,__experimentName,conf_mouse_irrellevant.rightButton,relevent_train,train_mouse.x,surprise_irrelavent_mouse.corr,end_thanks.stopped,train_mouse.y,surprise_relavent_mouse.leftButton,mouse_random.leftButton,train.stopped,wrong_answer_train.stopped
﻿,purple,,poly_2,,,,,51508,,56.5162,,,,flower,54.5099,,,,,lightblue,,,,,,English,,,,,,,SESSION,61.2421,,,,,,,,59.88023952,,,,,,0,,,,0,1,,,,,,2025-05-05_03h43.54.645,[0],,,,,,51508,,[4.713999999999999],,,,,,1,,,67dd86359a67e2d6442865f1,2,61.2435,,,0,2024.2.4,[0],Win32,[1],test3103025,,resources/pots/lightblue_purple.jpg,,,,,,,135,,,,,,[0],,poly_2_surprise,,2025-05-05_03h45.26.773,"[""poly_1_train"",""poly_1_train""]",,poly_2_surprise_relavent,,rotating_iia,,poly_2_train,[-128],,,[-96],,,56.5142,66.9069
﻿,green,,poly_1,,,,,51508,,68.9045,,,,flower,66.9083,,,,,yellow,,,,,,English,,,,,,,SESSION,70.2684,,,,,,,,59.88023952,,,,,,1,,,,1,1,,,,,,2025-05-05_03h43.54.645,[0],,,,,,51508,,[1.3633000000119182],,,,,,1,,,67dd86359a67e2d6442865f1,8,70.2688,,,0,2024.2.4,[0],Win32,[1],test3103025,,resources/pots/yellow_green.jpg,,,,,,,45,,,,,,[0],,poly_1_surprise,,2025-05-05_03h45.26.773,"[""poly_3_train"",""poly_3_train""]",,poly_1_surprise_relavent,,rotating_iia,,poly_1_train,[311],,,[-98],,,68.9036,74.1251
﻿,green,,poly_1,,,,,51508,,76.1208,,,,flower,74.1267,,,,,yellow,,,,,,English,,,,,,,SESSION,77.9525,,,,,,,,59.88023952,,,,,,2,,,,2,1,,,,,,2025-05-05_03h43.54.645,[0],,,,,,51508,,[1.831300000011936],,,,,,1,,,67dd86359a67e2d6442865f1,7,77.9531,,,0,2024.2.4,[1],Win32,[1],test3103025,,resources/pots/yellow_green.jpg,,,,,,,135,,,,,,[0],,poly_1_surprise,,2025-05-05_03h45.26.773,"[""poly_1_train"",""poly_1_train""]",,poly_1_surprise_relavent,,rotating_iia,,poly_1_train,[-98],,,[-117],,,76.1205,77.9533
﻿,deepblue,,poly_0,,,,,51508,,79.9459,,,,flower,77.9543,,,,,red,,,,,,English,,,,,,,SESSION,80.9593,,,,,,,,59.88023952,,,,,,3,,,,3,1,,,,,,2025-05-05_03h43.54.645,[0],,,,,,51508,,[1.012899999976156],,,,,,1,,,67dd86359a67e2d6442865f1,0,80.9601,,,0,2024.2.4,[1],Win32,[1],test3103025,,resources/pots/red_deepblue.jpg,,,,,,,135,,,,,,[0],,poly_0_surprise,,2025-05-05_03h45.26.773,"[""poly_0_train"",""poly_0_train""]",,poly_3_surprise_relavent,,rotating_iia,,poly_0_train,[-282],,,[-120],,,79.9453,80.9603
﻿,deepblue,,poly_1,,,,,51508,,82.956,,,,flower,80.9612,,,,,yellow,,,,,,English,,,,,,,SESSION,83.9678,,,,,,,,59.88023952,,,,,,4,,,,4,1,,,,,,2025-05-05_03h43.54.645,[0],,,,,,51508,,[1.011299999952314],,,,,,1,,,67dd86359a67e2d6442865f1,3,83.9686,,,0,2024.2.4,[1],Win32,[1],test3103025,,resources/pots/yellow_deepblue.jpg,,,,,,,315,,,,,,[0],,poly_1_surprise,,2025-05-05_03h45.26.773,"[""poly_1_train"",""poly_1_train""]",,poly_3_surprise_relavent,,rotating_iia,,poly_1_train,[-83],,,[-115],,,82.9557,83.9687
﻿,green,,poly_0,,,,,51508,,85.9641,,,,flower,83.9693,,,,,red,,,,,,English,,,,,,,SESSION,86.7617,,,,,,,,59.88023952,,,,,,5,,,,5,1,,,,,,2025-05-05_03h43.54.645,[0],,,,,,51508,,[0.7972999999523154],,,,,,1,,,67dd86359a67e2d6442865f1,4,86.7621,,,0,2024.2.4,[1],Win32,[1],test3103025,,resources/pots/red_green.jpg,,,,,,,135,,,,,,[0],,poly_0_surprise,,2025-05-05_03h45.26.773,"[""poly_0_train"",""poly_0_train""]",,poly_1_surprise_relavent,,rotating_iia,,poly_0_train,[-273],,,[-109],,,85.9636,86.7622
﻿,green,,poly_2,,,,,51508,,86.7629,,,,flower,86.7627,,,,,lightblue,,,,,,English,,,,,,,SESSION,86.763,,,,,,,,59.88023952,,,,,,6,,,,6,1,,,,,,2025-05-05_03h43.54.645,[],,,,,,51508,,[],,,,,,1,,,67dd86359a67e2d6442865f1,6,86.7631,,,0,2024.2.4,[],Win32,[],test3103025,,resources/pots/lightblue_green.jpg,,,,,,,90,,,,,,[],,poly_2_surprise,,2025-05-05_03h45.26.773,[],,poly_1_surprise_relavent,,rotating_iia,,poly_2_train,[],,,[],,,86.7627,86.7631
﻿,orange,,poly_3,,,,,51508,,86.7636,,,,flower,86.7635,,,,,green,,,,,,English,,,,,,,SESSION,86.7636,,,,,,,,59.88023952,,,,,,7,,,,7,1,,,,,,2025-05-05_03h43.54.645,[],,,,,,51508,,[],,,,,,1,,,67dd86359a67e2d6442865f1,9,86.7637,,,0,2024.2.4,[],Win32,[],test3103025,,resources/pots/green_orange.jpg,,,,,,,90,,,,,,[],,poly_3_surprise,,2025-05-05_03h45.26.773,[],,poly_0_surprise_relavent,,rotating_iia,,poly_3_train,[],,,[],,,86.7635,86.7638
﻿,purple,,poly_0,,,,,51508,,86.7644,,,,flower,86.7642,,,,,red,,,,,,English,,,,,,,SESSION,86.7644,,,,,,,,59.88023952,,,,,,8,,,,8,1,,,,,,2025-05-05_03h43.54.645,[],,,,,,51508,,[],,,,,,1,,,67dd86359a67e2d6442865f1,1,86.7645,,,0,2024.2.4,[],Win32,[],test3103025,,resources/pots/red_purple.jpg,,,,,,,270,,,,,,[],,poly_0_surprise,,2025-05-05_03h45.26.773,[],,poly_2_surprise_relavent,,rotating_iia,,poly_0_train,[],,,[],,,86.7642,86.7646
﻿,deepblue,,poly_3,,,,,51508,,86.7651,,,,flower,86.765,,,,,green,,,,,,English,,,,,,,SESSION,86.7652,,,,,,,,59.88023952,,,,,,9,,,,9,1,,,,,,2025-05-05_03h43.54.645,[],,,,,,51508,,[],,,,,,1,,,67dd86359a67e2d6442865f1,5,86.7652,,,0,2024.2.4,[],Win32,[],test3103025,,resources/pots/green_deepblue.jpg,,,,,,,225,,,,,,[],,poly_3_surprise,,2025-05-05_03h45.26.773,[],,poly_3_surprise_relavent,,rotating_iia,,poly_3_train,[],,,[],,,86.7651,86.7652
﻿,,,,,,,,51508,,,,,,,,,,,,,,,space,,,English,,,,,,,SESSION,,,,,,,,,59.88023952,,,,,,,,,,,,,,,,,2025-05-05_03h43.54.645,,3.4569,,,,90.2549,51508,,,,,,,,,,,67dd86359a67e2d6442865f1,,,,,,2024.2.4,,Win32,,test3103025,,,86.7656,,,,,,,,,,,,,,,,2025-05-05_03h45.26.773,,,,,rotating_iia,,,,,,,,,,
﻿[-108],deepblue,,poly_3,,[],[],100.7985,51508,93.2487,,[0.9562999999523072],[1],[],flower,,,,92.2874,,green,[1],[],,,,English,[0],,,,"[""Memory"",""Memory""]",,SESSION,,38,,,[-85],,,,59.88023952,,0,[],,,,[0],93.2494,,,,,[0],[],1,,2025-05-05_03h43.54.645,,,92.2848,[1],,,51508,[],,[-83],92.2866,,,0,1,,0,67dd86359a67e2d6442865f1,,,[322],,,2024.2.4,,Win32,,test3103025,,resources/pots/green_deepblue.jpg,,,,[0],90.2956,[7.546899999976176],90,,92.2838,,,,,,poly_3_surprise,,2025-05-05_03h45.26.773,,,poly_3_surprise_relavent,"[""poly_3"",""poly_3""]",rotating_iia,,poly_3_train,,,,,,[],,
﻿[],green,,poly_2,,[],[],103.5751,51508,103.5742,,[0.7800000000000011],[1],[],flower,,,,102.793,,lightblue,[1],[],,,,English,[],,,,[],,SESSION,,15,,,[-72],,,,59.88023952,,1,[],,,,[0],103.5745,,,,,[0],[],1,,2025-05-05_03h43.54.645,,,102.7916,[],,,51508,[],,[],102.7919,,,1,1,,0,67dd86359a67e2d6442865f1,,,[99],,,2024.2.4,,Win32,,test3103025,,resources/pots/lightblue_green.jpg,,,,[],100.7999,[],270,,102.7915,,,,,,poly_2_surprise,,2025-05-05_03h45.26.773,,,poly_1_surprise_relavent,"[""poly_2"",""poly_2""]",rotating_iia,,poly_2_train,,,,,,[],,
﻿[],deepblue,,poly_3,,[],[],106.5018,51508,106.5008,,[0.9306000000238441],[1],[],flower,,,,105.5694,,green,[1],[],,,,English,[],,,,[],,SESSION,,29,,,[-99],,,,59.88023952,,2,[],,,,[0],106.5011,,,,,[0],[],1,,2025-05-05_03h43.54.645,,,105.5688,[],,,51508,[],,[],105.569,,,2,1,,0,67dd86359a67e2d6442865f1,,,[336],,,2024.2.4,,Win32,,test3103025,,resources/pots/green_deepblue.jpg,,,,[],103.5764,[],90,,105.5685,,,,,,poly_3_surprise,,2025-05-05_03h45.26.773,,,poly_3_surprise_relavent,"[""poly_3"",""poly_3""]",rotating_iia,,poly_3_train,,,,,,[],,
﻿[],green,,poly_0,,[],[],109.361,51508,109.3607,,[0.863799999952306],[1],[],flower,,,,108.4967,,red,[1],[],,,,English,[],,,,[],,SESSION,,26,,,[-119],,,,59.88023952,,3,[],,,,[0],109.3608,,,,,[0],[],1,,2025-05-05_03h43.54.645,,,108.4961,[],,,51508,[],,[],108.4964,,,3,1,,0,67dd86359a67e2d6442865f1,,,[-308],,,2024.2.4,,Win32,,test3103025,,resources/pots/red_green.jpg,,,,[],106.5027,[],45,,108.4957,,,,,,poly_0_surprise,,2025-05-05_03h45.26.773,,,poly_1_surprise_relavent,"[""poly_0"",""poly_0""]",rotating_iia,,poly_0_train,,,,,,[],,
﻿[-94],purple,,poly_0,,[],[],113.7677,51508,112.4045,,[1.0454000000357837],[1],[],flower,,,,111.3587,,red,[1],[],,,,English,[0],,,,"[""Memory"",""Memory""]",,SESSION,,22,,,[-112],,,,59.88023952,,4,[],,,,[0],112.4048,,,,,[0],[],1,,2025-05-05_03h43.54.645,,,111.3579,[1],,,51508,[],,[-83],111.3583,,,4,1,,0,67dd86359a67e2d6442865f1,,,[-292],,,2024.2.4,,Win32,,test3103025,,resources/pots/red_purple.jpg,,,,[0],109.3616,[1.361899999976174],315,,111.3577,,,,,,poly_0_surprise,,2025-05-05_03h45.26.773,,,poly_2_surprise_relavent,"[""poly_0"",""poly_0""]",rotating_iia,,poly_0_train,,,,,,[],,
﻿[],purple,,poly_2,,[],[],116.4793,51508,116.4786,,[0.7156999999880895],[1],[],flower,,,,115.7624,,lightblue,[1],[],,,,English,[],,,,[],,SESSION,,35,,,[-104],,,,59.88023952,,5,[],,,,[0],116.4789,,,,,[0],[],1,,2025-05-05_03h43.54.645,,,115.7616,[],,,51508,[],,[],115.762,,,5,1,,0,67dd86359a67e2d6442865f1,,,[104],,,2024.2.4,,Win32,,test3103025,,resources/pots/lightblue_purple.jpg,,,,[],113.7694,[],315,,115.7614,,,,,,poly_2_surprise,,2025-05-05_03h45.26.773,,,poly_2_surprise_relavent,"[""poly_2"",""poly_2""]",rotating_iia,,poly_2_train,,,,,,[],,
﻿[],purple,,poly_3,,[],[],119.3056,51508,119.3048,,[0.8306000000238214],[1],[],flower,,,,118.4734,,green,[1],[],,,,English,[],,,,[],,SESSION,,27,,,[-84],,,,59.88023952,,6,[],,,,[0],119.3051,,,,,[0],[],1,,2025-05-05_03h43.54.645,,,118.4728,[],,,51508,[],,[],118.4732,,,6,1,,0,67dd86359a67e2d6442865f1,,,[287],,,2024.2.4,,Win32,,test3103025,,resources/pots/green_purple.jpg,,,,[],116.4801,[],180,,118.4726,,,,,,poly_3_surprise,,2025-05-05_03h45.26.773,,,poly_2_surprise_relavent,"[""poly_3"",""poly_3""]",rotating_iia,,poly_3_train,,,,,,[],,
﻿[-102],deepblue,,poly_3,,[],[],124.6763,51508,121.9835,,[0.681400000035751],[1],[],flower,,,,121.3016,,green,[1],[],,,,English,[0],,,,"[""Memory"",""Memory""]",,SESSION,,17,,,[-107],,,,59.88023952,,7,[],,,,[0],121.9837,,,,,[0],[],1,,2025-05-05_03h43.54.645,,,121.301,[1],,,51508,[],,[-100],121.3014,,,7,1,,0,67dd86359a67e2d6442865f1,,,[295],,,2024.2.4,,Win32,,test3103025,,resources/pots/green_deepblue.jpg,,,,[0],119.3069,[2.692199999988077],225,,121.3005,,,,,,poly_3_surprise,,2025-05-05_03h45.26.773,,,poly_3_surprise_relavent,"[""poly_3"",""poly_3""]",rotating_iia,,poly_3_train,,,,,,[],,
﻿[],green,,poly_2,,[],[],127.6032,51508,127.6022,,[0.9297000000476885],[1],[],flower,,,,126.6717,,lightblue,[1],[],,,,English,[],,,,[],,SESSION,,39,,,[-129],,,,59.88023952,,8,[],,,,[0],127.6025,,,,,[0],[],1,,2025-05-05_03h43.54.645,,,126.6704,[],,,51508,[],,[],126.6707,,,8,1,,0,67dd86359a67e2d6442865f1,,,[91],,,2024.2.4,,Win32,,test3103025,,resources/pots/lightblue_green.jpg,,,,[],124.678,[],135,,126.6703,,,,,,poly_2_surprise,,2025-05-05_03h45.26.773,,,poly_1_surprise_relavent,"[""poly_2"",""poly_2""]",rotating_iia,,poly_2_train,,,,,,[],,
﻿[],purple,,poly_3,,[],[],130.4963,51508,130.4952,,[0.8964999999999748],[1],[],flower,,,,129.5981,,green,[1],[],,,,English,[],,,,[],,SESSION,,23,,,[-103],,,,59.88023952,,9,[],,,,[0],130.4956,,,,,[0],[],1,,2025-05-05_03h43.54.645,,,129.5969,[],,,51508,[],,[],129.5973,,,9,1,,0,67dd86359a67e2d6442865f1,,,[267],,,2024.2.4,,Win32,,test3103025,,resources/pots/green_purple.jpg,,,,[],127.6047,[],225,,129.5968,,,,,,poly_3_surprise,,2025-05-05_03h45.26.773,,,poly_2_surprise_relavent,"[""poly_3"",""poly_3""]",rotating_iia,,poly_3_train,,,,,,[],,
﻿[],green,,poly_0,,[],[],133.7222,51508,133.7211,,[1.2303000000119084],[1],[],flower,,,,132.4906,,red,[0],[],,,,English,[],,,,[],,SESSION,,33,,,[-107],,,,59.88023952,,10,[],,,,[0],133.7216,,,,,[0],[],1,,2025-05-05_03h43.54.645,,,132.4899,[],,,51508,[],,[],132.4901,,,10,1,,0,67dd86359a67e2d6442865f1,,,[281],,,2024.2.4,,Win32,,test3103025,,resources/pots/red_green.jpg,,,,[],130.4975,[],0,,132.4899,,,,,,poly_0_surprise,,2025-05-05_03h45.26.773,,,poly_1_surprise_relavent,"[""poly_3"",""poly_3""]",rotating_iia,,poly_0_train,,,,,,[],,
﻿[],purple,,poly_2,,[],[],136.599,51508,136.598,,[0.8783999999761534],[1],[],flower,,,,135.7191,,lightblue,[1],[],,,,English,[],,,,[],,SESSION,,2,,,[-106],,,,59.88023952,,11,[],,,,[0],136.5983,,,,,[0],[],1,,2025-05-05_03h43.54.645,,,135.7186,[],,,51508,[],,[],135.7188,,,11,1,,0,67dd86359a67e2d6442865f1,,,[114],,,2024.2.4,,Win32,,test3103025,,resources/pots/lightblue_purple.jpg,,,,[],133.7234,[],315,,135.7184,,,,,,poly_2_surprise,,2025-05-05_03h45.26.773,,,poly_2_surprise_relavent,"[""poly_2"",""poly_2""]",rotating_iia,,poly_2_train,,,,,,[],,
﻿[],purple,,poly_2,,[],[],139.3098,51508,139.3088,,[0.7125999999642261],[1],[],flower,,,,138.5953,,lightblue,[1],[],,,,English,[],,,,[],,SESSION,,41,,,[-114],,,,59.88023952,,12,[],,,,[0],139.3091,,,,,[0],[],1,,2025-05-05_03h43.54.645,,,138.5939,[],,,51508,[],,[],138.5943,,,12,1,,0,67dd86359a67e2d6442865f1,,,[106],,,2024.2.4,,Win32,,test3103025,,resources/pots/lightblue_purple.jpg,,,,[],136.6002,[],135,,138.5936,,,,,,poly_2_surprise,,2025-05-05_03h45.26.773,,,poly_2_surprise_relavent,"[""poly_2"",""poly_2""]",rotating_iia,,poly_2_train,,,,,,[],,
﻿[-116],orange,,poly_2,,[],[],143.2494,51508,141.986,,[0.6811000000238323],[1],[],flower,,,,141.3043,,lightblue,[1],[],,,,English,[0],,,,"[""Memory"",""Memory""]",,SESSION,,37,,,[-112],,,,59.88023952,,13,[],,,,[0],141.9863,,,,,[0],[],1,,2025-05-05_03h43.54.645,,,141.304,[1],,,51508,[],,[-58],141.3042,,,13,1,,0,67dd86359a67e2d6442865f1,,,[100],,,2024.2.4,,Win32,,test3103025,,resources/pots/lightblue_orange.jpg,,,,[0],139.3111,[1.262399999976168],90,,141.3038,,,,,,poly_2_surprise,,2025-05-05_03h45.26.773,,,poly_0_surprise_relavent,"[""poly_2"",""poly_2""]",rotating_iia,,poly_2_train,,,,,,[],,
﻿[],deepblue,,poly_3,,[],[],146.5616,51508,146.5597,,[1.3133000000119068],[1],[],flower,,,,145.2458,,green,[0],[],,,,English,[],,,,[],,SESSION,,5,,,[-105],,,,59.88023952,,14,[],,,,[0],146.561,,,,,[0],[],1,,2025-05-05_03h43.54.645,,,145.2446,[],,,51508,[],,[],145.2449,,,14,1,,0,67dd86359a67e2d6442865f1,,,[54],,,2024.2.4,,Win32,,test3103025,,resources/pots/green_deepblue.jpg,,,,[],143.2512,[],135,,145.2446,,,,,,poly_3_surprise,,2025-05-05_03h45.26.773,,,poly_3_surprise_relavent,"[""poly_2"",""poly_2""]",rotating_iia,,poly_3_train,,,,,,[],,
﻿[],orange,,poly_2,,[],[],149.2541,51508,149.2534,,[0.6977999999523092],[1],[],flower,,,,148.5549,,lightblue,[1],[],,,,English,[],,,,[],,SESSION,,11,,,[-109],,,,59.88023952,,15,[],,,,[0],149.2535,,,,,[0],[],1,,2025-05-05_03h43.54.645,,,148.5538,[],,,51508,[],,[],148.5541,,,15,1,,0,67dd86359a67e2d6442865f1,,,[104],,,2024.2.4,,Win32,,test3103025,,resources/pots/lightblue_orange.jpg,,,,[],146.5631,[],225,,148.5537,,,,,,poly_2_surprise,,2025-05-05_03h45.26.773,,,poly_0_surprise_relavent,"[""poly_2"",""poly_2""]",rotating_iia,,poly_2_train,,,,,,[],,
﻿[],orange,,poly_3,,[],[],152.0148,51508,152.0145,,[0.7665999999642281],[1],[],flower,,,,151.2475,,green,[1],[],,,,English,[],,,,[],,SESSION,,10,,,[-100],,,,59.88023952,,16,[],,,,[0],152.0146,,,,,[0],[],1,,2025-05-05_03h43.54.645,,,151.247,[],,,51508,[],,[],151.2472,,,16,1,,0,67dd86359a67e2d6442865f1,,,[252],,,2024.2.4,,Win32,,test3103025,,resources/pots/green_orange.jpg,,,,[],149.2553,[],135,,151.247,,,,,,poly_3_surprise,,2025-05-05_03h45.26.773,,,poly_0_surprise_relavent,"[""poly_3"",""poly_3""]",rotating_iia,,poly_3_train,,,,,,[],,
﻿[],green,,poly_0,,[],[],155.1556,51508,155.1552,,[1.1425999999642045],[1],[],flower,,,,154.0121,,red,[1],[],,,,English,[],,,,[],,SESSION,,4,,,[-93],,,,59.88023952,,17,[],,,,[0],155.1554,,,,,[0],[],1,,2025-05-05_03h43.54.645,,,154.0118,[],,,51508,[],,[],154.0119,,,17,1,,0,67dd86359a67e2d6442865f1,,,[-307],,,2024.2.4,,Win32,,test3103025,,resources/pots/red_green.jpg,,,,[],152.0156,[],135,,154.0117,,,,,,poly_0_surprise,,2025-05-05_03h45.26.773,,,poly_1_surprise_relavent,"[""poly_0"",""poly_0""]",rotating_iia,,poly_0_train,,,,,,[],,
﻿[],orange,,poly_2,,[],[],157.9834,51508,157.9824,,[0.8284000000357423],[1],[],flower,,,,157.1537,,lightblue,[1],[],,,,English,[],,,,[],,SESSION,,30,,,[-94],,,,59.88023952,,18,[],,,,[0],157.9829,,,,,[0],[],1,,2025-05-05_03h43.54.645,,,157.1532,[],,,51508,[],,[],157.1534,,,18,1,,0,67dd86359a67e2d6442865f1,,,[129],,,2024.2.4,,Win32,,test3103025,,resources/pots/lightblue_orange.jpg,,,,[],155.1562,[],0,,157.1528,,,,,,poly_2_surprise,,2025-05-05_03h45.26.773,,,poly_0_surprise_relavent,"[""poly_2"",""poly_2""]",rotating_iia,,poly_2_train,,,,,,[],,
﻿[],green,,poly_1,,[],[],160.6959,51508,160.6954,,[0.7162000000477065],[1],[],flower,,,,159.9787,,yellow,[1],[],,,,English,[],,,,[],,SESSION,,13,,,[-87],,,,59.88023952,,19,[],,,,[0],160.6956,,,,,[0],[],1,,2025-05-05_03h43.54.645,,,159.9776,[],,,51508,[],,[],159.9779,,,19,1,,0,67dd86359a67e2d6442865f1,,,[-76],,,2024.2.4,,Win32,,test3103025,,resources/pots/yellow_green.jpg,,,,[],157.9844,[],0,,159.9775,,,,,,poly_1_surprise,,2025-05-05_03h45.26.773,,,poly_1_surprise_relavent,"[""poly_1"",""poly_1""]",rotating_iia,,poly_1_train,,,,,,[],,
﻿[],deepblue,,poly_1,,[],[],163.338,51508,163.3371,,[0.6475999999642568],[1],[],flower,,,,162.689,,yellow,[1],[],,,,English,[],,,,[],,SESSION,,24,,,[-113],,,,59.88023952,,20,[],,,,[0],163.3375,,,,,[0],[],1,,2025-05-05_03h43.54.645,,,162.688,[],,,51508,[],,[],162.6882,,,20,1,,0,67dd86359a67e2d6442865f1,,,[-82],,,2024.2.4,,Win32,,test3103025,,resources/pots/yellow_deepblue.jpg,,,,[],160.6978,[],90,,162.6878,,,,,,poly_1_surprise,,2025-05-05_03h45.26.773,,,poly_3_surprise_relavent,"[""poly_1"",""poly_1""]",rotating_iia,,poly_1_train,,,,,,[],,
﻿[-108],orange,,poly_1,,[3.5206999999880395],[0],174.3452,51508,172.9147,,[3.0075999999642136],[1],"[""num_4"",""num_4""]",flower,,,,169.9068,,yellow,[1],[1],,,,English,[0],,,,"[""Memory"",""Memory""]",,SESSION,,18,,,[-114],,,,59.88023952,,21,[-70],,,,[0],172.915,,,,,[0],[0],1,,2025-05-05_03h43.54.645,,,165.3321,[1],,,51508,[119],,[-103],169.9064,,,21,1,,0,67dd86359a67e2d6442865f1,,,[-85],,,2024.2.4,,Win32,,test3103025,,resources/pots/yellow_orange.jpg,,,,[0],163.3391,[1.429600000023811],225,,165.332,,,,,,poly_1_surprise,,2025-05-05_03h45.26.773,,,poly_0_surprise_relavent,"[""poly_1"",""poly_1""]",rotating_iia,,poly_1_train,,,,,,[1],,
﻿[],deepblue,,poly_0,,[],[],177.0739,51508,177.0734,,[0.7321999999880404],[1],[],flower,,,,176.3403,,red,[1],[],,,,English,[],,,,[],,SESSION,,0,,,[-92],,,,59.88023952,,22,[],,,,[0],177.0735,,,,,[0],[],1,,2025-05-05_03h43.54.645,,,176.3399,[],,,51508,[],,[],176.3401,,,22,1,,0,67dd86359a67e2d6442865f1,,,[-300],,,2024.2.4,,Win32,,test3103025,,resources/pots/red_deepblue.jpg,,,,[],174.3473,[],135,,176.3398,,,,,,poly_0_surprise,,2025-05-05_03h45.26.773,,,poly_3_surprise_relavent,"[""poly_0"",""poly_0""]",rotating_iia,,poly_0_train,,,,,,[],,
﻿[],orange,,poly_1,,[],[],179.7993,51508,179.7987,,[0.7300000000000182],[1],[],flower,,,,179.0685,,yellow,[1],[],,,,English,[],,,,[],,SESSION,,40,,,[-103],,,,59.88023952,,23,[],,,,[0],179.7989,,,,,[0],[],1,,2025-05-05_03h43.54.645,,,179.068,[],,,51508,[],,[],179.0684,,,23,1,,0,67dd86359a67e2d6442865f1,,,[-114],,,2024.2.4,,Win32,,test3103025,,resources/pots/yellow_orange.jpg,,,,[],177.0747,[],225,,179.0679,,,,,,poly_1_surprise,,2025-05-05_03h45.26.773,,,poly_0_surprise_relavent,"[""poly_1"",""poly_1""]",rotating_iia,,poly_1_train,,,,,,[],,
﻿[-115],purple,,poly_3,,[],[],184.5552,51508,183.2745,,[1.4783000000119273],[1],[],flower,,,,181.7957,,green,[0],[],,,,English,[0],,,,"[""Memory"",""Memory""]",,SESSION,,19,,,[-96],,,,59.88023952,,24,[],,,,[0],183.2747,,,,,[0],[],1,,2025-05-05_03h43.54.645,,,181.7946,[1],,,51508,[],,[-56],181.7948,,,24,1,,0,67dd86359a67e2d6442865f1,,,[98],,,2024.2.4,,Win32,,test3103025,,resources/pots/green_purple.jpg,,,,[0],179.7997,[1.2800000000000296],180,,181.7944,,,,,,poly_3_surprise,,2025-05-05_03h45.26.773,,,poly_2_surprise_relavent,"[""poly_2"",""poly_2""]",rotating_iia,,poly_3_train,,,,,,[],,
﻿[],orange,,poly_3,,[],[],187.4498,51508,187.4491,,[0.896900000035771],[1],[],flower,,,,186.5512,,green,[1],[],,,,English,[],,,,[],,SESSION,,9,,,[-96],,,,59.88023952,,25,[],,,,[0],187.4495,,,,,[0],[],1,,2025-05-05_03h43.54.645,,,186.5503,[],,,51508,[],,[],186.5504,,,25,1,,0,67dd86359a67e2d6442865f1,,,[313],,,2024.2.4,,Win32,,test3103025,,resources/pots/green_orange.jpg,,,,[],184.5571,[],180,,186.5502,,,,,,poly_3_surprise,,2025-05-05_03h45.26.773,,,poly_0_surprise_relavent,"[""poly_3"",""poly_3""]",rotating_iia,,poly_3_train,,,,,,[],,
